state,district,market,commodity,variety,arrival_date,min_price,max_price,modal_price
Maharashtra,Jalgaon,Bhusaval,Wheat,Other,08-06-2019,1900,1900,1900
Maharashtra,Jalgaon,Bhusaval,Wheat,Other,15-06-2019,1800,1800,1800
Maharashtra,Jalgaon,Bhusaval,Wheat,Other,20-06-2019,1850,1850,1850
Maharashtra,Jalgaon,Bhusaval,Wheat,Other,24-06-2019,1950,1950,1950
Maharashtra,Jalgaon,Bhusaval,Wheat,Other,05-07-2019,1900,1925,1900
Maharashtra,Jalgaon,Bhusaval,Wheat,Other,13-07-2019,1900,1900,1900
Maharashtra,Jalgaon,Bhusaval,Wheat,Other,19-07-2019,1800,1800,1800
Maharashtra,Jalgaon,Bhusaval,Wheat,Other,20-07-2019,2000,2000,2000
Maharashtra,Jalgaon,Bhusaval,Wheat,Other,31-07-2019,2000,2000,2000
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,01-01-2019,1500,2250,1900
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,02-01-2019,1600,2200,1900
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,03-01-2019,1500,2400,2000
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,04-01-2019,1500,2300,1900
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,07-01-2019,1550,2500,2000
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,08-01-2019,1500,2400,1950
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,09-01-2019,1500,2400,2100
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,10-01-2019,1511,2311,1775
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,11-01-2019,1550,2200,1900
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,14-01-2019,1500,2300,1875
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,17-01-2019,1600,2400,2100
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,18-01-2019,1600,2200,1875
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,21-01-2019,1600,2300,1900
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,22-01-2019,1750,2650,2300
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,23-01-2019,1700,2600,2350
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,24-01-2019,1600,2640,1900
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,25-01-2019,1650,2600,1900
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,28-01-2019,1600,2500,2000
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,29-01-2019,1650,2400,1975
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,30-01-2019,1600,2700,1950
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,31-01-2019,1650,2800,2200
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,01-02-2019,1650,2300,2000
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,04-02-2019,1600,2400,1900
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,05-02-2019,1650,2300,1900
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,06-02-2019,1600,2400,2000
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,07-02-2019,1600,2250,2000
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,08-02-2019,1600,2200,1950
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,11-02-2019,1600,2200,1900
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,12-02-2019,1700,2300,1950
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,13-02-2019,1700,2351,2000
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,14-02-2019,1600,2200,1900
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,15-02-2019,1600,2200,1900
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,18-02-2019,1600,2250,1980
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,20-02-2019,1700,2300,1975
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,21-02-2019,1550,2300,1950
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,22-02-2019,1550,2320,1900
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,25-02-2019,1700,2300,1900
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,26-02-2019,1650,2300,1900
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,05-03-2019,1700,2250,1900
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,06-03-2019,1650,2300,1900
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,07-03-2019,1700,2300,2000
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,08-03-2019,1650,2400,2100
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,11-03-2019,1600,2250,1900
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,12-03-2019,1600,2300,2200
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,13-03-2019,1600,2400,2000
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,14-03-2019,1600,2300,1970
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,15-03-2019,1600,2250,1900
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,18-03-2019,1600,2300,1900
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,19-03-2019,1600,2300,1900
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,22-03-2019,1500,2300,2100
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,25-03-2019,1500,2300,2000
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,26-03-2019,1551,2350,2200
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,27-03-2019,1551,2300,2000
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,28-03-2019,1600,2300,1900
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,29-03-2019,1600,2300,1900
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,01-04-2019,1650,2350,2000
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,02-04-2019,1600,2350,2000
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,04-04-2019,1600,2250,2000
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,05-04-2019,1650,2300,2100
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,08-04-2019,1650,2300,2200
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,09-04-2019,1600,2250,2000
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,10-04-2019,1650,2250,2100
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,11-04-2019,1600,2300,2150
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,12-04-2019,1600,2200,2150
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,15-04-2019,1600,2350,2250
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,16-04-2019,1600,2250,2100
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,18-04-2019,1650,2300,2100
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,22-04-2019,1650,2300,2200
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,24-04-2019,1650,2350,2200
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,25-04-2019,1900,2350,2250
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,26-04-2019,1700,2375,2200
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,29-04-2019,1650,2400,2250
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,30-04-2019,1600,2400,2300
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,01-05-2019,1600,2300,2200
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,02-05-2019,1600,2300,2250
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,03-05-2019,1600,2300,2225
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,06-05-2019,1600,2300,2100
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,07-05-2019,1550,2400,2200
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,08-05-2019,1650,2421,2300
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,09-05-2019,1600,2350,2250
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,10-05-2019,1550,2400,2250
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,13-05-2019,1700,2400,2250
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,14-05-2019,1900,2450,2300
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,15-05-2019,1650,2400,2300
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,21-05-2019,1651,2250,2110
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,22-05-2019,1650,2325,2270
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,23-05-2019,1800,2322,2225
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,24-05-2019,1650,2350,2250
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,27-05-2019,1650,2400,2250
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,03-06-2019,1600,2300,2200
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,04-06-2019,1600,2100,2050
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,06-06-2019,1650,2300,2250
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,07-06-2019,1700,2310,2200
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,10-06-2019,1550,2250,2200
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,11-06-2019,1600,2100,2000
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,12-06-2019,1575,2300,2200
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,13-06-2019,1600,2250,2200
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,14-06-2019,1900,2450,2300
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,17-06-2019,1551,2300,2200
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,18-06-2019,1600,2200,2100
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,19-06-2019,1600,2350,2000
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,20-06-2019,1550,2100,2000
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,21-06-2019,1600,2200,2100
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,24-06-2019,1500,2100,1950
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,26-06-2019,1500,2200,2000
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,27-06-2019,1600,2200,2100
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,28-06-2019,1550,2100,2000
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,01-07-2019,1551,2000,1900
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,02-07-2019,1551,2211,2100
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,03-07-2019,1500,2150,2100
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,04-07-2019,1551,2150,2100
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,05-07-2019,1700,2160,1900
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,08-07-2019,1900,2100,2000
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,09-07-2019,1800,2200,2000
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,10-07-2019,1551,2071,1900
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,12-07-2019,1700,2200,2000
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,17-07-2019,1550,2200,1900
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,18-07-2019,1600,2250,2100
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,19-07-2019,1600,2100,2000
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,22-07-2019,1650,2200,2100
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,23-07-2019,1600,2155,1900
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,24-07-2019,1600,2170,2100
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,25-07-2019,2000,2200,2000
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,26-07-2019,1600,2100,1900
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,29-07-2019,1600,2150,2100
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,30-07-2019,1600,2100,2050
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,31-07-2019,1600,2200,2100
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,01-08-2019,1600,2100,2000
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,02-08-2019,1600,2100,1900
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,05-08-2019,1950,2100,1975
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,06-08-2019,1600,2200,2150
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,07-08-2019,1600,2200,2100
Maharashtra,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,08-08-2019,1600,2100,2000
Maharashtra,Jalgaon,Chopada,Wheat,Other,01-01-2019,1952,2325,1973
Maharashtra,Jalgaon,Chopada,Wheat,Other,03-01-2019,1918,2101,1941
Maharashtra,Jalgaon,Chopada,Wheat,Other,04-01-2019,1700,2400,2400
Maharashtra,Jalgaon,Chopada,Wheat,Other,05-01-2019,2003,2003,2003
Maharashtra,Jalgaon,Chopada,Wheat,Other,07-01-2019,2050,2512,2151
Maharashtra,Jalgaon,Chopada,Wheat,Other,09-01-2019,1890,2401,2001
Maharashtra,Jalgaon,Chopada,Wheat,Other,10-01-2019,1851,1851,1851
Maharashtra,Jalgaon,Chopada,Wheat,Other,11-01-2019,1901,2151,2100
Maharashtra,Jalgaon,Chopada,Wheat,Other,14-01-2019,2100,2100,2100
Maharashtra,Jalgaon,Chopada,Wheat,Other,16-01-2019,1951,1951,1951
Maharashtra,Jalgaon,Chopada,Wheat,Other,17-01-2019,1900,2300,2100
Maharashtra,Jalgaon,Chopada,Wheat,Other,18-01-2019,2100,2266,2200
Maharashtra,Jalgaon,Chopada,Wheat,Other,21-01-2019,1900,2200,1922
Maharashtra,Jalgaon,Chopada,Wheat,Other,23-01-2019,2071,2316,2121
Maharashtra,Jalgaon,Chopada,Wheat,Other,24-01-2019,2342,2342,2342
Maharashtra,Jalgaon,Chopada,Wheat,Other,25-01-2019,2325,2325,2325
Maharashtra,Jalgaon,Chopada,Wheat,Other,29-01-2019,2075,2075,2075
Maharashtra,Jalgaon,Chopada,Wheat,Other,30-01-2019,1853,2100,1941
Maharashtra,Jalgaon,Chopada,Wheat,Other,31-01-2019,2000,2301,2201
Maharashtra,Jalgaon,Chopada,Wheat,Other,02-02-2019,2000,2122,2122
Maharashtra,Jalgaon,Chopada,Wheat,Other,04-02-2019,2000,2259,2201
Maharashtra,Jalgaon,Chopada,Wheat,Other,05-02-2019,1799,1799,1799
Maharashtra,Jalgaon,Chopada,Wheat,Other,09-02-2019,2175,2175,2175
Maharashtra,Jalgaon,Chopada,Wheat,Other,13-02-2019,1753,1753,1753
Maharashtra,Jalgaon,Chopada,Wheat,Other,14-02-2019,1900,2149,2145
Maharashtra,Jalgaon,Chopada,Wheat,Other,16-02-2019,1900,1900,1900
Maharashtra,Jalgaon,Chopada,Wheat,Other,18-02-2019,1711,2016,2016
Maharashtra,Jalgaon,Chopada,Wheat,Other,20-02-2019,1862,2042,1911
Maharashtra,Jalgaon,Chopada,Wheat,Other,21-02-2019,1700,1838,1835
Maharashtra,Jalgaon,Chopada,Wheat,Other,22-02-2019,1941,2001,2001
Maharashtra,Jalgaon,Chopada,Wheat,Other,23-02-2019,1772,2076,2075
Maharashtra,Jalgaon,Chopada,Wheat,Other,25-02-2019,1700,2000,1951
Maharashtra,Jalgaon,Chopada,Wheat,Other,26-02-2019,1851,2025,2012
Maharashtra,Jalgaon,Chopada,Wheat,Other,27-02-2019,1741,2050,1951
Maharashtra,Jalgaon,Chopada,Wheat,Other,01-03-2019,1800,2000,1984
Maharashtra,Jalgaon,Chopada,Wheat,Other,02-03-2019,1701,2027,1957
Maharashtra,Jalgaon,Chopada,Wheat,Other,05-03-2019,1615,2026,1925
Maharashtra,Jalgaon,Chopada,Wheat,Other,06-03-2019,1772,2027,1952
Maharashtra,Jalgaon,Chopada,Wheat,Other,07-03-2019,1752,2020,1885
Maharashtra,Jalgaon,Chopada,Wheat,Other,08-03-2019,1724,1985,1872
Maharashtra,Jalgaon,Chopada,Wheat,Other,11-03-2019,1693,1957,1901
Maharashtra,Jalgaon,Chopada,Wheat,Other,12-03-2019,1876,2071,1976
Maharashtra,Jalgaon,Chopada,Wheat,Other,13-03-2019,1841,2001,1900
Maharashtra,Jalgaon,Chopada,Wheat,Other,14-03-2019,1801,2086,1842
Maharashtra,Jalgaon,Chopada,Wheat,Other,16-03-2019,1829,2025,1910
Maharashtra,Jalgaon,Chopada,Wheat,Other,18-03-2019,1770,2016,1911
Maharashtra,Jalgaon,Chopada,Wheat,Other,19-03-2019,1770,1978,1922
Maharashtra,Jalgaon,Chopada,Wheat,Other,22-03-2019,1773,2111,1951
Maharashtra,Jalgaon,Chopada,Wheat,Other,23-03-2019,1780,2011,1810
Maharashtra,Jalgaon,Chopada,Wheat,Other,25-03-2019,1701,2003,1975
Maharashtra,Jalgaon,Chopada,Wheat,Other,26-03-2019,1816,2118,1991
Maharashtra,Jalgaon,Chopada,Wheat,Other,02-04-2019,1800,2052,1951
Maharashtra,Jalgaon,Chopada,Wheat,Other,03-04-2019,1812,2075,1941
Maharashtra,Jalgaon,Chopada,Wheat,Other,04-04-2019,1751,1976,1922
Maharashtra,Jalgaon,Chopada,Wheat,Other,08-04-2019,1762,2021,1900
Maharashtra,Jalgaon,Chopada,Wheat,Other,09-04-2019,1743,2081,1944
Maharashtra,Jalgaon,Chopada,Wheat,Other,10-04-2019,1735,2025,1951
Maharashtra,Jalgaon,Chopada,Wheat,Other,11-04-2019,1723,1993,1900
Maharashtra,Jalgaon,Chopada,Wheat,Other,12-04-2019,1799,2109,1902
Maharashtra,Jalgaon,Chopada,Wheat,Other,15-04-2019,1751,2086,1915
Maharashtra,Jalgaon,Chopada,Wheat,Other,16-04-2019,1781,2021,1842
Maharashtra,Jalgaon,Chopada,Wheat,Other,18-04-2019,1786,2033,1941
Maharashtra,Jalgaon,Chopada,Wheat,Other,20-04-2019,1775,2028,1949
Maharashtra,Jalgaon,Chopada,Wheat,Other,24-04-2019,1771,2102,1812
Maharashtra,Jalgaon,Chopada,Wheat,Other,25-04-2019,1713,1975,1901
Maharashtra,Jalgaon,Chopada,Wheat,Other,26-04-2019,1771,1955,1912
Maharashtra,Jalgaon,Chopada,Wheat,Other,27-04-2019,1841,2027,1893
Maharashtra,Jalgaon,Chopada,Wheat,Other,29-04-2019,1771,1991,1952
Maharashtra,Jalgaon,Chopada,Wheat,Other,02-05-2019,1751,2095,2012
Maharashtra,Jalgaon,Chopada,Wheat,Other,03-05-2019,1600,1981,1906
Maharashtra,Jalgaon,Chopada,Wheat,Other,04-05-2019,1842,1947,1899
Maharashtra,Jalgaon,Chopada,Wheat,Other,09-05-2019,1850,2051,1986
Maharashtra,Jalgaon,Chopada,Wheat,Other,14-05-2019,1875,2026,1926
Maharashtra,Jalgaon,Chopada,Wheat,Other,20-05-2019,2052,2225,2201
Maharashtra,Jalgaon,Chopada,Wheat,Other,21-05-2019,1850,2175,2003
Maharashtra,Jalgaon,Chopada,Wheat,Other,23-05-2019,1775,1801,1801
Maharashtra,Jalgaon,Chopada,Wheat,Other,24-05-2019,1800,2122,2031
Maharashtra,Jalgaon,Chopada,Wheat,Other,25-05-2019,1920,2091,2071
Maharashtra,Jalgaon,Chopada,Wheat,Other,27-05-2019,1951,2132,2053
Maharashtra,Jalgaon,Chopada,Wheat,Other,28-05-2019,1951,2161,1971
Maharashtra,Jalgaon,Chopada,Wheat,Other,29-05-2019,1861,2099,2000
Maharashtra,Jalgaon,Chopada,Wheat,Other,30-05-2019,1811,2032,1905
Maharashtra,Jalgaon,Chopada,Wheat,Other,31-05-2019,1800,2080,1960
Maharashtra,Jalgaon,Chopada,Wheat,Other,01-06-2019,1860,1875,1875
Maharashtra,Jalgaon,Chopada,Wheat,Other,03-06-2019,1801,2106,2000
Maharashtra,Jalgaon,Chopada,Wheat,Other,04-06-2019,1882,2153,2020
Maharashtra,Jalgaon,Chopada,Wheat,Other,06-06-2019,1900,2166,2101
Maharashtra,Jalgaon,Chopada,Wheat,Other,07-06-2019,1908,2083,2000
Maharashtra,Jalgaon,Chopada,Wheat,Other,10-06-2019,1752,2151,1961
Maharashtra,Jalgaon,Chopada,Wheat,Other,11-06-2019,1800,1931,1912
Maharashtra,Jalgaon,Chopada,Wheat,Other,12-06-2019,1861,2047,2002
Maharashtra,Jalgaon,Chopada,Wheat,Other,13-06-2019,1753,2021,1931
Maharashtra,Jalgaon,Chopada,Wheat,Other,14-06-2019,2000,2016,2016
Maharashtra,Jalgaon,Chopada,Wheat,Other,15-06-2019,1700,1851,1850
Maharashtra,Jalgaon,Chopada,Wheat,Other,17-06-2019,1780,2041,1941
Maharashtra,Jalgaon,Chopada,Wheat,Other,18-06-2019,1901,2081,2001
Maharashtra,Jalgaon,Chopada,Wheat,Other,19-06-2019,1700,2017,1901
Maharashtra,Jalgaon,Chopada,Wheat,Other,20-06-2019,1762,2051,1893
Maharashtra,Jalgaon,Chopada,Wheat,Other,21-06-2019,1800,2000,1899
Maharashtra,Jalgaon,Chopada,Wheat,Other,24-06-2019,1931,1993,1990
Maharashtra,Jalgaon,Chopada,Wheat,Other,26-06-2019,1827,2091,2091
Maharashtra,Jalgaon,Chopada,Wheat,Other,27-06-2019,1800,2032,1967
Maharashtra,Jalgaon,Chopada,Wheat,Other,28-06-2019,1900,2065,1925
Maharashtra,Jalgaon,Chopada,Wheat,Other,01-07-2019,1824,2004,2004
Maharashtra,Jalgaon,Chopada,Wheat,Other,02-07-2019,1800,1991,1852
Maharashtra,Jalgaon,Chopada,Wheat,Other,03-07-2019,1882,2005,1950
Maharashtra,Jalgaon,Chopada,Wheat,Other,04-07-2019,1915,2040,2040
Maharashtra,Jalgaon,Chopada,Wheat,Other,05-07-2019,1900,1901,1900
Maharashtra,Jalgaon,Chopada,Wheat,Other,08-07-2019,1916,1918,1918
Maharashtra,Jalgaon,Chopada,Wheat,Other,09-07-2019,1868,2020,1925
Maharashtra,Jalgaon,Chopada,Wheat,Other,10-07-2019,1920,1981,1937
Maharashtra,Jalgaon,Chopada,Wheat,Other,11-07-2019,1951,2000,2000
Maharashtra,Jalgaon,Chopada,Wheat,Other,15-07-2019,1800,1981,1951
Maharashtra,Jalgaon,Chopada,Wheat,Other,17-07-2019,1951,2000,1981
Maharashtra,Jalgaon,Chopada,Wheat,Other,18-07-2019,1977,1977,1977
Maharashtra,Jalgaon,Chopada,Wheat,Other,19-07-2019,1982,1982,1982
Maharashtra,Jalgaon,Chopada,Wheat,Other,22-07-2019,1992,2082,2025
Maharashtra,Jalgaon,Chopada,Wheat,Other,23-07-2019,1900,1900,1900
Maharashtra,Jalgaon,Chopada,Wheat,Other,24-07-2019,1951,2041,1999
Maharashtra,Jalgaon,Chopada,Wheat,Other,26-07-2019,2000,2000,2000
Maharashtra,Jalgaon,Chopada,Wheat,Other,27-07-2019,1999,2025,2000
Maharashtra,Jalgaon,Chopada,Wheat,Other,30-07-2019,2031,2081,2060
Maharashtra,Jalgaon,Chopada,Wheat,Other,01-08-2019,2000,2059,2000
Maharashtra,Jalgaon,Chopada,Wheat,Other,02-08-2019,1950,1950,1950
Maharashtra,Jalgaon,Chopada,Wheat,Other,03-08-2019,2031,2031,2031
Maharashtra,Jalgaon,Chopada,Wheat,Other,06-08-2019,2100,2100,2100
Maharashtra,Jalgaon,Dharangaon,Wheat,Other,17-06-2019,1630,1831,1750
Maharashtra,Jalgaon,Dharangaon,Wheat,Other,18-06-2019,1441,1851,1750
Maharashtra,Jalgaon,Dharangaon,Wheat,Other,20-06-2019,1850,2031,2020
Maharashtra,Jalgaon,Dharangaon,Wheat,Other,22-06-2019,1825,2070,1895
Maharashtra,Jalgaon,Dharangaon,Wheat,Other,24-06-2019,1865,2051,2010
Maharashtra,Jalgaon,Dharangaon,Wheat,Other,01-07-2019,1650,1930,1875
Maharashtra,Jalgaon,Dharangaon,Wheat,Other,03-07-2019,1875,1875,1875
Maharashtra,Jalgaon,Dharangaon,Wheat,Other,08-07-2019,1835,2010,1900
Maharashtra,Jalgaon,Dharangaon,Wheat,Other,13-07-2019,1835,1970,1910
Maharashtra,Jalgaon,Jalgaon,Wheat,147 Average,14-01-2019,2150,2150,2150
Maharashtra,Jalgaon,Jalgaon,Wheat,147 Average,19-01-2019,1800,1800,1800
Maharashtra,Jalgaon,Jalgaon,Wheat,147 Average,21-01-2019,2200,2200,2200
Maharashtra,Jalgaon,Jalgaon,Wheat,147 Average,28-01-2019,2200,2200,2200
Maharashtra,Jalgaon,Jalgaon,Wheat,147 Average,09-02-2019,2000,2000,2000
Maharashtra,Jalgaon,Jalgaon,Wheat,147 Average,11-02-2019,2150,2150,2150
Maharashtra,Jalgaon,Jalgaon,Wheat,147 Average,11-03-2019,2050,2050,2050
Maharashtra,Jalgaon,Jalgaon,Wheat,147 Average,12-03-2019,1975,2041,2025
Maharashtra,Jalgaon,Jalgaon,Wheat,147 Average,19-03-2019,1775,2000,1900
Maharashtra,Jalgaon,Jalgaon,Wheat,147 Average,20-03-2019,1825,1975,1850
Maharashtra,Jalgaon,Jalgaon,Wheat,147 Average,26-03-2019,1750,1921,1850
Maharashtra,Jalgaon,Jalgaon,Wheat,147 Average,27-03-2019,1811,1935,1850
Maharashtra,Jalgaon,Jalgaon,Wheat,147 Average,28-03-2019,1850,1940,1900
Maharashtra,Jalgaon,Jalgaon,Wheat,147 Average,08-04-2019,1800,1890,1890
